cs_year,date_occur,crime,description,ileads_address,ileads_street,x_coord,y_coord
2009,09/07/2009 20:05,83000,ARSON-KNOWINGLY BURNING/SUCCESS,979,SWITZER AVE,896314.3,1046903
2009,09/09/2009 13:18,82000,ARSON-2ND DEGREE/SUCCESS,5407,N EUCLID AVE,895254.5,1039528
2009,09/09/2009 16:59,82000,ARSON-2ND DEGREE/SUCCESS,3949,ASHLAND AVE,898537.1,1030208
2009,09/11/2009 21:34,82000,ARSON-2ND DEGREE/SUCCESS,5334,PAGE BLVD,884900.3,1029702
2009,09/12/2009 00:25,83000,ARSON-KNOWINGLY BURNING/SUCCESS,3146,N SARAH ST,897543.6,1030425
2009,09/12/2009 16:31,82000,ARSON-2ND DEGREE/SUCCESS,5021,WREN AVE,890418.5,1043163
2009,09/12/2009 22:20,83000,ARSON-KNOWINGLY BURNING/SUCCESS,0,N BROADWAY / SWITZER,897208.8,1045886
2009,09/14/2009 14:16,83000,ARSON-KNOWINGLY BURNING/SUCCESS,3467,GILES AVE,892664.3,1005389
2009,09/14/2009 23:00,83000,ARSON-KNOWINGLY BURNING/SUCCESS,5769,THEODORE AVE,890452.3,1044015
2009,09/14/2009 23:59,83000,ARSON-KNOWINGLY BURNING/SUCCESS,4577,BESSIE AVE,895292.9,1035877
2009,09/22/2009 01:51,83000,ARSON-KNOWINGLY BURNING/SUCCESS,4856,MAFFITT AVE,890679.8,1032292
2009,09/22/2009 20:42,83000,ARSON-KNOWINGLY BURNING/SUCCESS,4160,WEST BELLE PL,893580.7,1024919
